,dataid,protein_k,rna_k,top_ratio,training_score,tune_param,scores,acc,auc
245,3,6,3,0.96,0.9994419642857143,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.7924107142857143, ""auc"": 0.7924107142857144, ""fpr"": [0.0, 0.21767241379310345, 1.0], ""tpr"": [0.0, 0.8032407407407407, 1.0], ""mcc"": 0.5851947585989631, ""tnr"": 0.7823275862068966, ""ppv"": 0.7745535714285714, ""f_score"": 0.7886363636363636, ""ap"": 0.7170190558862433, ""brier"": 0.20758928571428573, ""sensitivity"": 0.8032407407407407}",0.7924107142857143,0.7924107142857144
246,3,6,3,0.96,0.9991629464285714,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.7946428571428571, ""auc"": 0.794825799250578, ""fpr"": [0.0, 0.21982758620689655, 1.0], ""tpr"": [0.0, 0.8101851851851852, 1.0], ""mcc"": 0.5900044931395457, ""tnr"": 0.7801724137931034, ""ppv"": 0.7743362831858407, ""f_score"": 0.7918552036199095, ""ap"": 0.7188736421313855, ""brier"": 0.20535714285714285, ""sensitivity"": 0.8101851851851852}",0.7946428571428571,0.794825799250578
247,3,6,3,0.96,0.9994419642857143,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.7946428571428571, ""auc"": 0.7945068962768078, ""fpr"": [0.0, 0.21120689655172414, 1.0], ""tpr"": [0.0, 0.8009259259259259, 1.0], ""mcc"": 0.5893663054779562, ""tnr"": 0.7887931034482759, ""ppv"": 0.7792792792792793, ""f_score"": 0.7899543378995435, ""ap"": 0.720127121168788, ""brier"": 0.20535714285714285, ""sensitivity"": 0.8009259259259259}",0.7946428571428571,0.7945068962768078
248,3,6,3,0.96,0.9994419642857143,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.7946428571428571, ""auc"": 0.7945068962768078, ""fpr"": [0.0, 0.21120689655172414, 1.0], ""tpr"": [0.0, 0.8009259259259259, 1.0], ""mcc"": 0.5893663054779562, ""tnr"": 0.7887931034482759, ""ppv"": 0.7792792792792793, ""f_score"": 0.7899543378995435, ""ap"": 0.720127121168788, ""brier"": 0.20535714285714285, ""sensitivity"": 0.8009259259259259}",0.7946428571428571,0.7945068962768078
249,3,6,3,0.96,0.9994419642857143,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.7957589285714286, ""auc"": 0.7958917760781284, ""fpr"": [0.0, 0.21767241379310345, 1.0], ""tpr"": [0.0, 0.8101851851851852, 1.0], ""mcc"": 0.5921480495217006, ""tnr"": 0.7823275862068966, ""ppv"": 0.7760532150776053, ""f_score"": 0.7927519818799547, ""ap"": 0.7202646749140651, ""brier"": 0.20424107142857142, ""sensitivity"": 0.8101851851851852}",0.7957589285714286,0.7958917760781284
250,3,6,3,0.96,0.9994419642857143,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.7924107142857143, ""auc"": 0.7924107142857144, ""fpr"": [0.0, 0.21767241379310345, 1.0], ""tpr"": [0.0, 0.8032407407407407, 1.0], ""mcc"": 0.5851947585989631, ""tnr"": 0.7823275862068966, ""ppv"": 0.7745535714285714, ""f_score"": 0.7886363636363636, ""ap"": 0.7170190558862433, ""brier"": 0.20758928571428573, ""sensitivity"": 0.8032407407407407}",0.7924107142857143,0.7924107142857144
251,3,6,3,0.96,0.9994419642857143,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.7924107142857143, ""auc"": 0.7924107142857144, ""fpr"": [0.0, 0.21767241379310345, 1.0], ""tpr"": [0.0, 0.8032407407407407, 1.0], ""mcc"": 0.5851947585989631, ""tnr"": 0.7823275862068966, ""ppv"": 0.7745535714285714, ""f_score"": 0.7886363636363636, ""ap"": 0.7170190558862433, ""brier"": 0.20758928571428573, ""sensitivity"": 0.8032407407407407}",0.7924107142857143,0.7924107142857144
252,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
253,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
254,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
255,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
256,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.968944099378882, ""auc"": 0.969650509100916, ""fpr"": [0.0, 0.045774647887323945, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9370382374099803, ""tnr"": 0.954225352112676, ""ppv"": 0.9644808743169399, ""f_score"": 0.9724517906336088, ""ap"": 0.9565966447559462, ""brier"": 0.031055900621118012, ""sensitivity"": 0.9805555555555555}",0.968944099378882,0.969650509100916
257,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.968944099378882, ""auc"": 0.969650509100916, ""fpr"": [0.0, 0.045774647887323945, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9370382374099803, ""tnr"": 0.954225352112676, ""ppv"": 0.9644808743169399, ""f_score"": 0.9724517906336088, ""ap"": 0.9565966447559462, ""brier"": 0.031055900621118012, ""sensitivity"": 0.9805555555555555}",0.968944099378882,0.969650509100916
258,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
259,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
260,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
261,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
262,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.968944099378882, ""auc"": 0.969650509100916, ""fpr"": [0.0, 0.045774647887323945, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9370382374099803, ""tnr"": 0.954225352112676, ""ppv"": 0.9644808743169399, ""f_score"": 0.9724517906336088, ""ap"": 0.9565966447559462, ""brier"": 0.031055900621118012, ""sensitivity"": 0.9805555555555555}",0.968944099378882,0.969650509100916
263,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.1], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.968944099378882, ""auc"": 0.969650509100916, ""fpr"": [0.0, 0.045774647887323945, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9370382374099803, ""tnr"": 0.954225352112676, ""ppv"": 0.9644808743169399, ""f_score"": 0.9724517906336088, ""ap"": 0.9565966447559462, ""brier"": 0.031055900621118012, ""sensitivity"": 0.9805555555555555}",0.968944099378882,0.969650509100916
264,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
265,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
266,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
267,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9751552795031055, ""auc"": 0.9755494505494505, ""fpr"": [0.0, 0.035211267605633804, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9496093169410434, ""tnr"": 0.9647887323943662, ""ppv"": 0.9725274725274725, ""f_score"": 0.9779005524861878, ""ap"": 0.9656354515050167, ""brier"": 0.024844720496894408, ""sensitivity"": 0.9833333333333333}",0.9751552795031055,0.9755494505494505
268,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
269,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
270,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
271,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
272,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
273,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9751552795031055, ""auc"": 0.9755494505494505, ""fpr"": [0.0, 0.035211267605633804, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9496093169410434, ""tnr"": 0.9647887323943662, ""ppv"": 0.9725274725274725, ""f_score"": 0.9779005524861878, ""ap"": 0.9656354515050167, ""brier"": 0.024844720496894408, ""sensitivity"": 0.9833333333333333}",0.9751552795031055,0.9755494505494505
274,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
275,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.01], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
276,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
277,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
278,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
279,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
280,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
281,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [500], ""num_iterations"": [2000], ""num_leaves"": [500]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
282,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
283,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [200]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
284,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [1000], ""num_leaves"": [500]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
285,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [50]}","{""acc"": 0.9720496894409938, ""auc"": 0.9728151904705744, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9833333333333333, 1.0], ""mcc"": 0.9433523526831987, ""tnr"": 0.9577464788732394, ""ppv"": 0.9672131147540983, ""f_score"": 0.9752066115702478, ""ap"": 0.9604096663611987, ""brier"": 0.027950310559006212, ""sensitivity"": 0.9833333333333333}",0.9720496894409938,0.9728151904705744
286,4,4,3,0.96,0.9937839937839937,"{""boosting_type"": [""gbdt""], ""learning_rate"": [0.05], ""max_bin"": [256], ""n_estimators"": [1000], ""num_iterations"": [2000], ""num_leaves"": [200]}","{""acc"": 0.9704968944099379, ""auc"": 0.971016840968233, ""fpr"": [0.0, 0.04225352112676056, 1.0], ""tpr"": [0.0, 0.9805555555555555, 1.0], ""mcc"": 0.9401660067570164, ""tnr"": 0.9577464788732394, ""ppv"": 0.9671232876712329, ""f_score"": 0.9737931034482759, ""ap"": 0.9591876778505725, ""brier"": 0.029503105590062112, ""sensitivity"": 0.9805555555555555}",0.9704968944099379,0.971016840968233
