,DATAID,test_score,train_score,RNA_K,PROTEIN_K,TOP_RATIO
306,3,"{'acc': 0.8158482142857143, 'auc': 0.8172405863179155, 'fpr': array([0.        , 0.21633554, 1.        ]), 'tpr': array([0.        , 0.84875847, 1.        ]), 'mcc': 0.6334512124313185, 'tnr': 0.7836644591611479, 'ppv': 0.7932489451476793, 'f_score': 0.8200654307524536, 'ap': 0.7480535427696523, 'brier': 0.18415178571428573, 'sensitivity': 0.8487584650112867}",0.9983258928571429,6,4,0.9450000000000001
307,3,"{'acc': 0.8136160714285714, 'auc': 0.813701923076923, 'fpr': array([0.        , 0.20979021, 1.        ]), 'tpr': array([0.        , 0.83511777, 1.        ]), 'mcc': 0.6263648443805943, 'tnr': 0.7902097902097902, 'ppv': 0.8125, 'f_score': 0.8236536430834213, 'ap': 0.7644706905781584, 'brier': 0.18638392857142858, 'sensitivity': 0.8351177730192719}",0.998046875,6,4,0.96
308,3,"{'acc': 0.8069196428571429, 'auc': 0.8073727778193334, 'fpr': array([0.        , 0.21145374, 1.        ]), 'tpr': array([0.        , 0.82579186, 1.        ]), 'mcc': 0.6145417994071417, 'tnr': 0.788546255506608, 'ppv': 0.7917570498915402, 'f_score': 0.8084163898117387, 'ap': 0.73976402310048, 'brier': 0.19308035714285715, 'sensitivity': 0.8257918552036199}",0.998046875,6,4,0.975
309,3,"{'acc': 0.7890625, 'auc': 0.7887660957619702, 'fpr': array([0.        , 0.22897196, 1.        ]), 'tpr': array([0.        , 0.80555556, 1.        ]), 'mcc': 0.5770576973116763, 'tnr': 0.7710280373831776, 'ppv': 0.7936842105263158, 'f_score': 0.799575821845175, 'ap': 0.7409192251461988, 'brier': 0.2109375, 'sensitivity': 0.8055555555555556}",0.9986049107142857,6,4,0.99
310,3,"{'acc': 0.8180803571428571, 'auc': 0.8198884907209064, 'fpr': array([0.        , 0.21854305, 1.        ]), 'tpr': array([0.        , 0.85553047, 1.        ]), 'mcc': 0.6383806808632488, 'tnr': 0.7814569536423841, 'ppv': 0.7928870292887029, 'f_score': 0.8230184581976114, 'ap': 0.749767587456604, 'brier': 0.18191964285714285, 'sensitivity': 0.8555304740406321}",0.9988839285714286,6,5,0.93
311,3,"{'acc': 0.8102678571428571, 'auc': 0.8124590098276284, 'fpr': array([0.       , 0.2297593, 1.       ]), 'tpr': array([0.        , 0.85193622, 1.        ]), 'mcc': 0.6235459630474074, 'tnr': 0.7702407002188184, 'ppv': 0.7807933194154488, 'f_score': 0.8148148148148148, 'ap': 0.7377307509696208, 'brier': 0.18973214285714285, 'sensitivity': 0.8519362186788155}",0.998046875,6,5,0.9450000000000001
312,3,"{'acc': 0.7901785714285714, 'auc': 0.7922003728426243, 'fpr': array([0.  , 0.25, 1.  ]), 'tpr': array([0.        , 0.83108108, 1.        ]), 'mcc': 0.5827385495120211, 'tnr': 0.75, 'ppv': 0.7655601659751037, 'f_score': 0.7969762419006479, 'ap': 0.7199479275140582, 'brier': 0.20982142857142858, 'sensitivity': 0.831081081081081}",0.9977678571428571,6,5,0.96
313,3,"{'acc': 0.796875, 'auc': 0.7967752234993615, 'fpr': array([0.        , 0.21330275, 1.        ]), 'tpr': array([0.        , 0.80652174, 1.        ]), 'mcc': 0.5933846937739007, 'tnr': 0.786697247706422, 'ppv': 0.7995689655172413, 'f_score': 0.8030303030303029, 'ap': 0.7442001097665452, 'brier': 0.203125, 'sensitivity': 0.8065217391304348}",0.9983258928571429,6,5,0.975
314,3,"{'acc': 0.8002232142857143, 'auc': 0.8022126902233687, 'fpr': array([0.        , 0.23758099, 1.        ]), 'tpr': array([0.        , 0.84064665, 1.        ]), 'mcc': 0.603745136311439, 'tnr': 0.7624190064794817, 'ppv': 0.7679324894514767, 'f_score': 0.802646085997795, 'ap': 0.7225688042304068, 'brier': 0.19977678571428573, 'sensitivity': 0.8406466512702079}",0.9983258928571429,6,5,0.99
315,3,"{'acc': 0.7957589285714286, 'auc': 0.7962846677132391, 'fpr': array([0.       , 0.2278481, 1.       ]), 'tpr': array([0.        , 0.82227488, 1.        ]), 'mcc': 0.5934973311927334, 'tnr': 0.7721518987341772, 'ppv': 0.7626373626373626, 'f_score': 0.79133409350057, 'ap': 0.7108029041456173, 'brier': 0.20424107142857142, 'sensitivity': 0.8222748815165877}",0.9963727678571429,6,6,0.93
316,3,"{'acc': 0.796875, 'auc': 0.7992385341782933, 'fpr': array([0.        , 0.24507659, 1.        ]), 'tpr': array([0.       , 0.8405467, 1.       ]), 'mcc': 0.5969716962211277, 'tnr': 0.7549234135667396, 'ppv': 0.7671517671517671, 'f_score': 0.8021739130434784, 'ap': 0.7229518840068385, 'brier': 0.203125, 'sensitivity': 0.8405466970387244}",0.9944196428571429,6,6,0.9450000000000001
317,3,"{'acc': 0.8046875, 'auc': 0.8052369077306734, 'fpr': array([0.        , 0.23349057, 1.        ]), 'tpr': array([0.        , 0.83898305, 1.        ]), 'mcc': 0.6079780484811621, 'tnr': 0.7665094339622641, 'ppv': 0.8, 'f_score': 0.8190279214064117, 'ap': 0.7560078692493948, 'brier': 0.1953125, 'sensitivity': 0.8389830508474576}",0.9952566964285714,6,6,0.96
318,3,"{'acc': 0.8069196428571429, 'auc': 0.8067538322362668, 'fpr': array([0.        , 0.20930233, 1.        ]), 'tpr': array([0.        , 0.82188841, 1.        ]), 'mcc': 0.6130467022809762, 'tnr': 0.7906976744186046, 'ppv': 0.8097251585623678, 'f_score': 0.8157614483493076, 'ap': 0.7581376533126021, 'brier': 0.19308035714285715, 'sensitivity': 0.8218884120171673}",0.9955357142857143,6,6,0.975
319,3,"{'acc': 0.8125, 'auc': 0.8130356607731495, 'fpr': array([0.        , 0.20945946, 1.        ]), 'tpr': array([0.       , 0.8340708, 1.       ]), 'mcc': 0.6253409031950813, 'tnr': 0.7905405405405406, 'ppv': 0.8021276595744681, 'f_score': 0.8177874186550977, 'ap': 0.7527366130268714, 'brier': 0.1875, 'sensitivity': 0.834070796460177}",0.99609375,6,6,0.99
320,4,"{'acc': 0.9751552795031055, 'auc': 0.9758627703573124, 'fpr': array([0.        , 0.03883495, 1.        ]), 'tpr': array([0.       , 0.9880597, 1.       ]), 'mcc': 0.9504743228977479, 'tnr': 0.9611650485436893, 'ppv': 0.9650145772594753, 'f_score': 0.976401179941003, 'ap': 0.9597031952671679, 'brier': 0.024844720496894408, 'sensitivity': 0.9880597014925373}",0.9937839937839937,3,3,0.93
321,4,"{'acc': 0.9767080745341615, 'auc': 0.97655217642395, 'fpr': array([0.        , 0.02816901, 1.        ]), 'tpr': array([0.        , 0.98055556, 1.        ]), 'mcc': 0.9527453795583651, 'tnr': 0.971830985915493, 'ppv': 0.9778393351800554, 'f_score': 0.9791955617198337, 'ap': 0.9696953577689457, 'brier': 0.023291925465838508, 'sensitivity': 0.9805555555555555}",0.9933954933954934,3,3,0.9450000000000001
322,4,"{'acc': 0.968944099378882, 'auc': 0.9692107929450418, 'fpr': array([0.        , 0.04270463, 1.        ]), 'tpr': array([0.        , 0.97796143, 1.        ]), 'mcc': 0.9368378596442223, 'tnr': 0.9572953736654805, 'ppv': 0.9673024523160763, 'f_score': 0.9726027397260274, 'ap': 0.958406852182902, 'brier': 0.031055900621118012, 'sensitivity': 0.977961432506887}",0.9945609945609946,3,3,0.96
323,4,"{'acc': 0.9736024844720497, 'auc': 0.9749273220246079, 'fpr': array([0.        , 0.04452055, 1.        ]), 'tpr': array([0.        , 0.98863636, 1.        ]), 'mcc': 0.9469808826235934, 'tnr': 0.9554794520547946, 'ppv': 0.96398891966759, 'f_score': 0.9761570827489481, 'ap': 0.9592456802501365, 'brier': 0.026397515527950312, 'sensitivity': 0.9886363636363636}",0.9941724941724942,3,3,0.975
324,4,"{'acc': 0.9720496894409938, 'auc': 0.9715234931181774, 'fpr': array([0.        , 0.02356902, 1.        ]), 'tpr': array([0.        , 0.96829971, 1.        ]), 'mcc': 0.9438884618194543, 'tnr': 0.9764309764309764, 'ppv': 0.9795918367346939, 'f_score': 0.9739130434782609, 'ap': 0.9656192385486959, 'brier': 0.027950310559006212, 'sensitivity': 0.968299711815562}",0.9945609945609946,3,3,0.99
325,4,"{'acc': 0.9611801242236024, 'auc': 0.9615676322160965, 'fpr': array([0.        , 0.05033557, 1.        ]), 'tpr': array([0.        , 0.97109827, 1.        ]), 'mcc': 0.9219482167245199, 'tnr': 0.9496644295302014, 'ppv': 0.9572649572649573, 'f_score': 0.9641319942611191, 'ap': 0.9451262903135232, 'brier': 0.03881987577639751, 'sensitivity': 0.9710982658959537}",0.9945609945609946,3,4,0.93
326,4,"{'acc': 0.9860248447204969, 'auc': 0.9858069276172724, 'fpr': array([0.        , 0.01355932, 1.        ]), 'tpr': array([0.        , 0.98567335, 1.        ]), 'mcc': 0.9718639106408474, 'tnr': 0.9864406779661017, 'ppv': 0.9885057471264368, 'f_score': 0.9870875179340028, 'ap': 0.9821077488271829, 'brier': 0.013975155279503106, 'sensitivity': 0.9856733524355301}",0.993006993006993,3,4,0.9450000000000001
327,4,"{'acc': 0.9720496894409938, 'auc': 0.9719503086055745, 'fpr': array([0.        , 0.03571429, 1.        ]), 'tpr': array([0.        , 0.97802198, 1.        ]), 'mcc': 0.9431038184484487, 'tnr': 0.9642857142857143, 'ppv': 0.9726775956284153, 'f_score': 0.9753424657534248, 'ap': 0.9637224263026116, 'brier': 0.027950310559006212, 'sensitivity': 0.978021978021978}",0.9933954933954934,3,4,0.96
328,4,"{'acc': 0.9767080745341615, 'auc': 0.9765890534046958, 'fpr': array([0.        , 0.02787456, 1.        ]), 'tpr': array([0.        , 0.98039216, 1.        ]), 'mcc': 0.9528477923725042, 'tnr': 0.9721254355400697, 'ppv': 0.9776536312849162, 'f_score': 0.9790209790209791, 'ap': 0.9693535174575053, 'brier': 0.023291925465838508, 'sensitivity': 0.9803921568627451}",0.9933954933954934,3,4,0.975
329,4,"{'acc': 0.9829192546583851, 'auc': 0.9832417582417583, 'fpr': array([0.        , 0.02473498, 1.        ]), 'tpr': array([0.        , 0.98891967, 1.        ]), 'mcc': 0.9653334165704515, 'tnr': 0.9752650176678446, 'ppv': 0.9807692307692307, 'f_score': 0.9848275862068965, 'ap': 0.9761131617990584, 'brier': 0.017080745341614908, 'sensitivity': 0.9889196675900277}",0.9926184926184927,3,4,0.99
330,4,"{'acc': 0.9704968944099379, 'auc': 0.970661672908864, 'fpr': array([0.        , 0.03780069, 1.        ]), 'tpr': array([0.        , 0.97733711, 1.        ]), 'mcc': 0.9404294600876885, 'tnr': 0.9621993127147767, 'ppv': 0.9691011235955056, 'f_score': 0.9732016925246827, 'ap': 0.9595608521477375, 'brier': 0.029503105590062112, 'sensitivity': 0.9773371104815864}",0.9949494949494949,3,5,0.93
331,4,"{'acc': 0.9596273291925466, 'auc': 0.9577537710957336, 'fpr': array([0.        , 0.04562738, 1.        ]), 'tpr': array([0.        , 0.96325459, 1.        ]), 'mcc': 0.916566766719581, 'tnr': 0.9543726235741445, 'ppv': 0.9683377308707124, 'f_score': 0.9657894736842105, 'ap': 0.9544948974414793, 'brier': 0.040372670807453416, 'sensitivity': 0.963254593175853}",0.9953379953379954,3,5,0.9450000000000001
332,4,"{'acc': 0.9658385093167702, 'auc': 0.9655591532724639, 'fpr': array([0.        , 0.03754266, 1.        ]), 'tpr': array([0.        , 0.96866097, 1.        ]), 'mcc': 0.9311183065449277, 'tnr': 0.962457337883959, 'ppv': 0.9686609686609686, 'f_score': 0.9686609686609686, 'ap': 0.955384817548821, 'brier': 0.034161490683229816, 'sensitivity': 0.9686609686609686}",0.9937839937839937,3,5,0.96
333,4,"{'acc': 0.9596273291925466, 'auc': 0.96060113328406, 'fpr': array([0.        , 0.06007067, 1.        ]), 'tpr': array([0.        , 0.97506925, 1.        ]), 'mcc': 0.9180951837619916, 'tnr': 0.9399293286219081, 'ppv': 0.9539295392953929, 'f_score': 0.9643835616438357, 'ap': 0.9441225176949555, 'brier': 0.040372670807453416, 'sensitivity': 0.9750692520775623}",0.9949494949494949,3,5,0.975
334,4,"{'acc': 0.9720496894409938, 'auc': 0.9723987155837945, 'fpr': array([0.        , 0.03780069, 1.        ]), 'tpr': array([0.        , 0.98016997, 1.        ]), 'mcc': 0.9435825767251574, 'tnr': 0.9621993127147767, 'ppv': 0.969187675070028, 'f_score': 0.9746478873239437, 'ap': 0.9608382212350391, 'brier': 0.027950310559006212, 'sensitivity': 0.9801699716713881}",0.993006993006993,3,5,0.99
335,4,"{'acc': 0.9704968944099379, 'auc': 0.9702156961632462, 'fpr': array([0.        , 0.03030303, 1.        ]), 'tpr': array([0.        , 0.97118156, 1.        ]), 'mcc': 0.9406549325419981, 'tnr': 0.9696969696969697, 'ppv': 0.9739884393063584, 'f_score': 0.9725829725829727, 'ap': 0.9614475585129878, 'brier': 0.029503105590062112, 'sensitivity': 0.9711815561959655}",0.9949494949494949,3,6,0.93
336,4,"{'acc': 0.9642857142857143, 'auc': 0.9644217687074829, 'fpr': array([0.        , 0.04377104, 1.        ]), 'tpr': array([0.        , 0.97118156, 1.        ]), 'mcc': 0.9281267483466848, 'tnr': 0.9562289562289562, 'ppv': 0.9628571428571429, 'f_score': 0.9670014347202295, 'ap': 0.95063704870496, 'brier': 0.03571428571428571, 'sensitivity': 0.9711815561959655}",0.9933954933954934,3,6,0.9450000000000001
337,4,"{'acc': 0.968944099378882, 'auc': 0.9670825906120024, 'fpr': array([0.        , 0.03007519, 1.        ]), 'tpr': array([0.        , 0.96825397, 1.        ]), 'mcc': 0.9361698298410173, 'tnr': 0.9699248120300752, 'ppv': 0.9786096256684492, 'f_score': 0.973404255319149, 'ap': 0.9661761937976773, 'brier': 0.031055900621118012, 'sensitivity': 0.9682539682539683}",0.9941724941724942,3,6,0.96
338,4,"{'acc': 0.9642857142857143, 'auc': 0.9651167421715537, 'fpr': array([0.        , 0.05514706, 1.        ]), 'tpr': array([0.        , 0.97849462, 1.        ]), 'mcc': 0.9267841293924667, 'tnr': 0.9448529411764706, 'ppv': 0.9604221635883905, 'f_score': 0.9693741677762983, 'ap': 0.9521902837596681, 'brier': 0.03571428571428571, 'sensitivity': 0.978494623655914}",0.9945609945609946,3,6,0.975
339,4,"{'acc': 0.9611801242236024, 'auc': 0.9599777034559643, 'fpr': array([0.        , 0.02758621, 1.        ]), 'tpr': array([0.       , 0.9519774, 1.       ]), 'mcc': 0.9221706334712593, 'tnr': 0.9724137931034482, 'ppv': 0.9768115942028985, 'f_score': 0.9642346208869814, 'ap': 0.9563000783708228, 'brier': 0.03881987577639751, 'sensitivity': 0.9519774011299436}",0.9941724941724942,3,6,0.99
340,4,"{'acc': 0.9704968944099379, 'auc': 0.9705615942028984, 'fpr': array([0.        , 0.03942652, 1.        ]), 'tpr': array([0.        , 0.97808219, 1.        ]), 'mcc': 0.9398886186874524, 'tnr': 0.9605734767025089, 'ppv': 0.970108695652174, 'f_score': 0.9740791268758527, 'ap': 0.9612683995575598, 'brier': 0.029503105590062112, 'sensitivity': 0.9780821917808219}",0.993006993006993,4,3,0.93
341,4,"{'acc': 0.968944099378882, 'auc': 0.9713171818434976, 'fpr': array([0.        , 0.05755396, 1.        ]), 'tpr': array([0.        , 0.98907104, 1.        ]), 'mcc': 0.9370592357502935, 'tnr': 0.9424460431654677, 'ppv': 0.9576719576719577, 'f_score': 0.9731182795698925, 'ap': 0.9534167776030451, 'brier': 0.031055900621118012, 'sensitivity': 0.9890710382513661}",0.9945609945609946,4,3,0.9450000000000001
342,4,"{'acc': 0.9829192546583851, 'auc': 0.9825930255211377, 'fpr': array([0.        , 0.01730104, 1.        ]), 'tpr': array([0.        , 0.98309859, 1.        ]), 'mcc': 0.9654917538521083, 'tnr': 0.9826989619377162, 'ppv': 0.9858757062146892, 'f_score': 0.9844851904090268, 'ap': 0.9785297884086637, 'brier': 0.017080745341614908, 'sensitivity': 0.9830985915492958}",0.9941724941724942,4,3,0.96
343,4,"{'acc': 0.9627329192546584, 'auc': 0.9624066002490661, 'fpr': array([0.        , 0.04109589, 1.        ]), 'tpr': array([0.        , 0.96590909, 1.        ]), 'mcc': 0.924813200498132, 'tnr': 0.958904109589041, 'ppv': 0.9659090909090909, 'f_score': 0.9659090909090909, 'ap': 0.9516139122734973, 'brier': 0.037267080745341616, 'sensitivity': 0.9659090909090909}",0.9941724941724942,4,3,0.975
344,4,"{'acc': 0.968944099378882, 'auc': 0.9713980619342734, 'fpr': array([0.        , 0.05818182, 1.        ]), 'tpr': array([0.        , 0.98915989, 1.        ]), 'mcc': 0.9368684640995487, 'tnr': 0.9418181818181818, 'ppv': 0.958005249343832, 'f_score': 0.9733333333333333, 'ap': 0.953831548716361, 'brier': 0.031055900621118012, 'sensitivity': 0.989159891598916}",0.9941724941724942,4,3,0.99
345,4,"{'acc': 0.9704968944099379, 'auc': 0.9710140668469104, 'fpr': array([0.        , 0.04181185, 1.        ]), 'tpr': array([0.        , 0.98039216, 1.        ]), 'mcc': 0.940302641660597, 'tnr': 0.9581881533101045, 'ppv': 0.9668508287292817, 'f_score': 0.9735744089012517, 'ap': 0.9587625345598244, 'brier': 0.029503105590062112, 'sensitivity': 0.9803921568627451}",0.9941724941724942,4,4,0.93
346,4,"{'acc': 0.968944099378882, 'auc': 0.9684323010107545, 'fpr': array([0.        , 0.03558719, 1.        ]), 'tpr': array([0.        , 0.97245179, 1.        ]), 'mcc': 0.9368646020215091, 'tnr': 0.9644128113879004, 'ppv': 0.9724517906336089, 'f_score': 0.9724517906336089, 'ap': 0.9611904354170713, 'brier': 0.031055900621118012, 'sensitivity': 0.9724517906336089}",0.993006993006993,4,4,0.9450000000000001
347,4,"{'acc': 0.9704968944099379, 'auc': 0.9714907733775658, 'fpr': array([0.        , 0.04642857, 1.        ]), 'tpr': array([0.        , 0.98351648, 1.        ]), 'mcc': 0.9400301105742285, 'tnr': 0.9535714285714286, 'ppv': 0.9649595687331537, 'f_score': 0.9741496598639455, 'ap': 0.9583704119623492, 'brier': 0.029503105590062112, 'sensitivity': 0.9835164835164835}",0.9941724941724942,4,4,0.96
348,4,"{'acc': 0.9782608695652174, 'auc': 0.9778171365523648, 'fpr': array([0.        , 0.01672241, 1.        ]), 'tpr': array([0.        , 0.97391304, 1.        ]), 'mcc': 0.9564121376960633, 'tnr': 0.9832775919732442, 'ppv': 0.9853372434017595, 'f_score': 0.9795918367346939, 'ap': 0.9736079488533907, 'brier': 0.021739130434782608, 'sensitivity': 0.9739130434782609}",0.9937839937839937,4,4,0.975
349,4,"{'acc': 0.9798136645962733, 'auc': 0.9793627522846112, 'fpr': array([0.        , 0.02112676, 1.        ]), 'tpr': array([0.        , 0.98055556, 1.        ]), 'mcc': 0.9590770853154164, 'tnr': 0.9788732394366197, 'ppv': 0.9832869080779945, 'f_score': 0.9819193324061196, 'ap': 0.9750370056383136, 'brier': 0.020186335403726708, 'sensitivity': 0.9805555555555555}",0.9937839937839937,4,4,0.99
350,4,"{'acc': 0.9642857142857143, 'auc': 0.964549210932444, 'fpr': array([0.        , 0.05185185, 1.        ]), 'tpr': array([0.        , 0.97593583, 1.        ]), 'mcc': 0.9265878073473119, 'tnr': 0.9481481481481482, 'ppv': 0.9630606860158312, 'f_score': 0.9694555112881806, 'ap': 0.9538605841452207, 'brier': 0.03571428571428571, 'sensitivity': 0.9759358288770054}",0.9933954933954934,4,5,0.93
351,4,"{'acc': 0.9751552795031055, 'auc': 0.97520677278402, 'fpr': array([0.        , 0.03103448, 1.        ]), 'tpr': array([0.        , 0.98022599, 1.        ]), 'mcc': 0.9498023292166378, 'tnr': 0.9689655172413794, 'ppv': 0.9747191011235955, 'f_score': 0.9774647887323944, 'ap': 0.9663145598215936, 'brier': 0.024844720496894408, 'sensitivity': 0.980225988700565}",0.993006993006993,4,5,0.9450000000000001
352,4,"{'acc': 0.9736024844720497, 'auc': 0.97509137872216, 'fpr': array([0.        , 0.04666667, 1.        ]), 'tpr': array([0.        , 0.99127907, 1.        ]), 'mcc': 0.9473934863056638, 'tnr': 0.9533333333333334, 'ppv': 0.9605633802816902, 'f_score': 0.9756795422031473, 'ap': 0.956844759151471, 'brier': 0.026397515527950312, 'sensitivity': 0.9912790697674418}",0.9941724941724942,4,5,0.96
353,4,"{'acc': 0.9782608695652174, 'auc': 0.9786971830985917, 'fpr': array([0.     , 0.03125, 1.     ]), 'tpr': array([0.        , 0.98595506, 1.        ]), 'mcc': 0.9560487655797072, 'tnr': 0.96875, 'ppv': 0.975, 'f_score': 0.9804469273743016, 'ap': 0.9690701549305604, 'brier': 0.021739130434782608, 'sensitivity': 0.9859550561797753}",0.9933954933954934,4,5,0.975
354,4,"{'acc': 0.9767080745341615, 'auc': 0.9756395348837209, 'fpr': array([0.        , 0.01030928, 1.        ]), 'tpr': array([0.        , 0.96600567, 1.        ]), 'mcc': 0.9534851704977964, 'tnr': 0.9896907216494846, 'ppv': 0.9912790697674418, 'f_score': 0.9784791965566714, 'ap': 0.9762147380800297, 'brier': 0.023291925465838508, 'sensitivity': 0.9660056657223796}",0.993006993006993,4,5,0.99
355,4,"{'acc': 0.9720496894409938, 'auc': 0.9720266040688577, 'fpr': array([0.        , 0.03496503, 1.        ]), 'tpr': array([0.        , 0.97765363, 1.        ]), 'mcc': 0.9433706554852251, 'tnr': 0.965034965034965, 'ppv': 0.9722222222222222, 'f_score': 0.9749303621169918, 'ap': 0.9629189462198936, 'brier': 0.027950310559006212, 'sensitivity': 0.9776536312849162}",0.9933954933954934,4,6,0.93
356,4,"{'acc': 0.9627329192546584, 'auc': 0.9619269469065039, 'fpr': array([0.        , 0.02356902, 1.        ]), 'tpr': array([0.        , 0.95100865, 1.        ]), 'mcc': 0.9256450216081834, 'tnr': 0.9764309764309764, 'ppv': 0.9792284866468842, 'f_score': 0.9649122807017544, 'ap': 0.9576522722814714, 'brier': 0.037267080745341616, 'sensitivity': 0.9510086455331412}",0.9926184926184927,4,6,0.9450000000000001
